wavenumber,intensity
2818.4,1702.2850
2820.6,1841.7120
2822.8,2279.9750
2825.0,2563.0370
2827.2,3118.7500
2829.4,3433.9820
2831.6,4372.2750
2833.7,5014.7420
2835.9,7175.2940
2838.1,8506.4460
2840.3,14197.7270
2842.4,17508.5730
2844.6,29500.0160
2846.8,37172.6280
2849.0,50644.7610
2851.1,60249.3460
2853.3,48804.3670
2855.4,37584.1120
2857.6,23716.3940
2859.8,18341.1640
2861.9,14338.9060
2864.1,12764.3350
2866.2,12131.0760
2868.4,12316.2640
2870.5,11693.7510
2872.6,11392.1070
2874.8,10480.6030
2876.9,10181.7330
2879.0,10706.2150
2881.2,11377.0940
2883.3,13000.1860
2885.4,14048.5070
2887.6,14063.6800
2889.7,13635.7480
2891.8,13577.6930
2893.9,14063.8070
2896.0,13916.8590
2898.1,13910.1350
2900.3,13547.7220
2902.4,13461.3780
2904.5,13825.7700
2906.6,14475.7470
2908.7,16350.7110
2910.8,17907.9280
2912.9,21867.9370
2915.0,24753.4420
2917.1,32084.2520
2919.1,36958.1260
2921.2,41332.7720
2923.3,43153.0790
2925.4,35344.5650
2927.5,31216.8430
2929.5,30201.1040
2931.6,32324.1310
2933.7,40584.5110
2935.8,48295.0160
2937.8,45992.6360
2939.9,41117.7880
2942.0,27126.7960
2944.0,21740.7430
2946.1,15343.6420
2948.1,13571.7660
2950.2,10664.5860
2952.2,9632.4600
2954.3,7766.3900
2956.3,7357.9400
2958.4,6158.0250
2960.4,5767.3880
2962.4,4822.0610
2964.5,4553.6750
2966.5,3871.8060
2968.5,3714.6970
2970.6,3186.4390
2972.6,3154.1450
2974.6,2789.6980
2976.6,2746.9790
2978.7,2415.5600
2980.7,2310.5130
2982.7,2070.6910
2984.7,2086.8340
2986.7,1830.6770
2988.7,1827.9350
2990.7,1647.7260
2992.7,1648.3850
2994.7,1504.3600
2996.7,1526.9790
2998.7,1324.3130
3000.7,1395.7710
3002.7,1198.0940
3004.7,1180.5450
3006.7,1123.0150
3008.6,1114.3590
3010.6,1031.6350
3012.6,1021.9580
3014.6,947.8740
3016.5,879.1540
3018.5,844.6670
3020.5,802.5060
3022.4,698.1270
3024.4,750.8720
3026.4,630.2920
3028.3,692.8340
3030.3,656.4630
3032.2,643.8270
3034.2,579.0900
3036.1,567.6860
3038.1,524.7560
3040.0,537.9980
3042.0,438.2970
3043.9,507.0210
3045.8,388.4510
3047.8,470.1940
3049.7,330.3140
3051.6,391.3910
3053.6,304.0270
3055.5,425.7330
3057.4,356.2860
3059.3,377.2680
3061.2,380.2380
3063.1,384.4600
3065.1,323.8360
3067.0,344.5110
3068.9,298.7770
3070.8,330.0250
