wavenumber,intensity
1806.4,0.0000
1807.3,46.0700
1808.2,16.4500
1809.0,29.3100
1809.9,0.4400
1810.8,34.6200
1811.7,0.0000
1812.6,20.6200
1813.5,13.3200
1814.3,0.0000
1815.2,27.7100
1816.1,0.0000
1817.0,6.9200
1817.9,64.0600
1818.7,0.0000
1819.6,38.9400
1820.5,45.2800
1821.4,79.2700
1822.2,51.9100
1823.1,53.0700
1824.0,25.6200
1824.9,73.6000
1825.8,36.5400
1826.6,64.6400
1827.5,56.2100
1828.4,85.2500
1829.3,33.1800
1830.1,82.3500
1831.0,83.5100
1831.9,75.0300
1832.8,1.6600
1833.6,55.4600
1834.5,35.5700
1835.4,44.6600
1836.2,21.1800
1837.1,18.8000
1838.0,0.0000
1838.9,1.9700
1839.7,48.6400
1840.6,32.5300
1841.5,23.4600
1842.3,11.7200
1843.2,49.7000
1844.1,36.1700
1845.0,83.1700
1845.8,58.0400
1846.7,33.7500
1847.6,10.2800
1848.4,87.8800
1849.3,73.3700
1850.2,10.4000
1851.0,0.0000
1851.9,40.7500
1852.8,39.0300
1853.6,30.1000
1854.5,13.0300
1855.4,35.6500
1856.2,10.4000
1857.1,33.0600
1858.0,37.6500
1858.8,39.5300
1859.7,23.2400
1860.5,23.2700
1861.4,51.5300
1862.3,49.7800
1863.1,24.2800
1864.0,13.3400
1864.9,0.0000
1865.7,35.2300
1866.6,23.2300
1867.4,0.0000
1868.3,19.1400
1869.2,49.1800
1870.0,1.9000
1870.9,21.0100
1871.7,47.5500
1872.6,30.7000
1873.5,6.4100
1874.3,43.2100
1875.2,1.2400
1876.0,2.8800
1876.9,10.2500
1877.7,26.9400
1878.6,54.8600
1879.5,21.2400
1880.3,94.9900
1881.2,63.2100
1882.0,65.0600
1882.9,48.1600
1883.7,32.1600
1884.6,50.9000
1885.4,59.3200
1886.3,46.0900
1887.2,0.0000
1888.0,9.4100
1888.8,49.2800
1889.7,4.0500
1890.6,65.0700
1891.4,25.6400
1892.3,9.8700
1893.1,28.3100
1894.0,0.0000
1894.8,37.0300
