Pixel,Wavelength,Wavenumber,Processed
861,871.23,1261.00,1381.01
862,871.31,1262.00,1441.53
863,871.38,1263.00,1466.91
864,871.46,1264.00,1544.91
865,871.54,1265.00,1594.85
866,871.61,1266.00,1685.03
867,871.69,1267.00,1766.39
868,871.76,1268.00,1862.39
869,871.84,1269.00,1980.29
870,871.92,1270.00,2175.19
871,871.99,1271.00,2273.55
872,872.07,1272.00,2425.92
873,872.14,1273.00,2614.09
874,872.22,1274.00,2744.29
875,872.30,1275.00,2910.89
876,872.37,1276.00,2937.88
877,872.45,1277.00,2950.90
878,872.52,1278.00,2842.94
879,872.60,1279.00,2847.42
880,872.68,1280.00,2742.82
881,872.75,1281.00,2613.19
882,872.83,1282.00,2536.96
883,872.91,1283.00,2536.53
884,872.98,1284.00,2455.85
885,873.06,1285.00,2512.72
886,873.13,1286.00,2577.62
887,873.21,1287.00,2783.27
888,873.29,1288.00,2948.83
889,873.36,1289.00,3239.06
890,873.44,1290.00,3610.68
891,873.52,1291.00,4085.26
892,873.59,1292.00,4668.51
893,873.67,1293.00,5428.83
894,873.74,1294.00,6181.57
895,873.82,1295.00,7134.50
896,873.90,1296.00,8065.81
897,873.97,1297.00,9017.64
898,874.05,1298.00,9887.97
899,874.13,1299.00,10622.61
900,874.20,1300.00,11358.95
901,874.28,1301.00,11738.79
902,874.36,1302.00,11859.62
903,874.43,1303.00,11866.35
904,874.51,1304.00,11655.36
905,874.58,1305.00,11249.19
906,874.66,1306.00,10706.02
907,874.74,1307.00,10151.37
908,874.81,1308.00,9538.60
909,874.89,1309.00,8944.38
910,874.97,1310.00,8296.03
911,875.04,1311.00,7743.83
912,875.12,1312.00,7171.04
913,875.20,1313.00,6717.39
914,875.27,1314.00,6217.15
915,875.35,1315.00,5765.44
916,875.43,1316.00,5373.17
917,875.50,1317.00,5010.44
918,875.58,1318.00,4729.48
919,875.66,1319.00,4334.18
920,875.73,1320.00,4030.01
921,875.81,1321.00,3771.17
922,875.89,1322.00,3457.58
923,875.96,1323.00,3118.67
924,876.04,1324.00,2940.23
925,876.12,1325.00,2625.04
926,876.19,1326.00,2488.66
927,876.27,1327.00,2302.36
928,876.35,1328.00,2135.96
929,876.42,1329.00,2056.75
930,876.50,1330.00,1861.57
931,876.58,1331.00,1788.97
932,876.65,1332.00,1645.67
933,876.73,1333.00,1551.13
934,876.81,1334.00,1463.44
